4.18,0.2
4.1825,-0.1
4.185,0
4.1875,0.1
4.19,-0.3
4.1925,0.2
4.195,0
4.1975,0.4
4.2,0.1
4.2025,-0.2
4.205,0.2
4.2075,-0.2
4.21,0.1
4.2125,0.3
4.215,-0.2
4.2175,0.1
4.22,0.2
4.2225,0
4.225,0.5
4.2275,-0.2
4.23,0.2
4.2325,0
4.235,0.4
4.2375,-0.3
4.24,-0.4
4.2425,0
4.245,0
4.2475,0.2
4.25,0.4
4.2525,-0.2
4.255,0.2
4.2575,0.1
4.26,0.1
4.2625,-0.1
4.265,0
4.2675,0.3
4.27,-0.4
4.2725,0.3
4.275,0.1
4.2775,-0.2
4.28,0.4
4.2825,0.4
4.285,0
4.2875,-0.2
4.29,0.2
4.2925,0.2
4.295,0
4.2975,-0.1
4.3,0.2
4.3025,-0.1
4.305,0.1
4.3075,0
4.31,0
4.3125,-0.2
4.315,0
4.3175,0.4
4.32,0
4.3225,0
4.325,0.2
4.3275,-0.3
4.33,-0.2
4.3325,0
4.335,0.2
4.3375,0.2
4.34,-0.1
4.3425,0.1
4.345,-0.2
4.3475,0.4
4.35,0.4
4.3525,0
4.355,0
4.3575,-0.3
4.36,0.2
4.3625,0
4.365,0.2
4.3675,0.5
4.37,-0.1
4.3725,0
4.375,0.4
4.3775,0
4.38,0.2
4.3825,0.1
4.385,0.1
4.3875,0.1
4.39,-0.1
4.3925,0
4.395,-0.1
4.3975,-0.2
4.4,0
4.4025,-0.3
4.405,0.3
4.4075,-0.2
4.41,0.1
4.4125,0.2
4.415,-0.1
4.4175,0.2
4.42,-0.1
4.4225,-0.1
4.425,0.2
4.4275,-0.4
4.43,0
4.4325,0
4.435,0
4.4375,0.1
4.44,-0.1
4.4425,0.1
4.445,0.3
4.4475,-0.1
4.45,0.2
4.4525,-0.2
4.455,0.2
4.4575,0
4.46,0
4.4625,0.1
4.465,-0.1
4.4675,0.2
4.47,-0.1
4.4725,0.1
4.475,0.3
4.4775,-0.4
4.48,0.2
4.4825,-0.3
4.485,0.1
4.4875,0
4.49,-0.1
4.4925,-0.2
4.495,0
4.4975,0.2
4.5,0.1
4.5025,-0.3
4.505,0.4
4.5075,0.1
4.51,-0.2
4.5125,-0.4
4.515,-0.1
4.5175,0.1
4.52,0
4.5225,0
4.525,0.3
4.5275,-0.4
4.53,0.3
4.5325,-0.4
4.535,0.1
4.5375,0
4.54,-0.2
4.5425,0.2
4.545,0.1
4.5475,0.5
4.55,0
4.5525,0
4.555,0.2
4.5575,-0.1
4.56,0
4.5625,-0.2
4.565,-0.1
4.5675,0.4
4.57,-0.2
4.5725,0
4.575,0.1
4.5775,-0.1
4.58,0
4.5825,-0.2
4.585,0.2
4.5875,0.2
4.59,-0.1
4.5925,0.1
4.595,-0.1
4.5975,0.4
4.6,-0.2
4.6025,-0.2
4.605,0.3
4.6075,-0.1
4.61,-0.1
4.6125,-0.3
4.615,-0.2
4.6175,0.3
4.62,-0.1
4.6225,0.1
4.625,0.2
4.6275,0
4.63,0.3
4.6325,0
4.635,0.1
4.6375,-0.1
4.64,-0.4
4.6425,0.3
4.645,0.1
4.6475,-0.4
4.65,0
4.6525,-0.1
4.655,0.4
4.6575,0
4.66,-0.1
4.6625,0
4.665,-0.1
4.6675,0.4
4.67,-0.1
4.6725,0
4.675,0.6
4.6775,0.1
4.68,0.5
4.6825,-0.2
4.685,0.4
4.6875,0.5
4.69,-0.5
4.6925,0.2
4.695,0
4.6975,0
4.7,-0.2
4.7025,-0.4
4.705,0.1
4.7075,-0.2
4.71,0.1
4.7125,-0.3
4.715,0
4.7175,0
4.72,-0.2
4.7225,0.1
4.725,-0.1
4.7275,0
4.73,0.2
4.7325,-0.2
4.735,0.2
4.7375,-0.2
4.74,-0.2
4.7425,-0.1
4.745,-0.2
4.7475,0.1
4.75,-0.1
4.7525,0
4.755,0.4
4.7575,-0.1
4.76,0.2
4.7625,0.3
4.765,-0.1
4.7675,0.2
4.77,-0.1
4.7725,0.2
4.775,0.1
4.7775,-0.1
4.78,-0.1
4.7825,0
4.785,0.1
4.7875,0
4.79,-0.1
4.7925,0.1
4.795,-0.3
4.7975,0.2
4.8,0.1
4.8025,0.1
4.805,0.1
4.8075,0
4.81,0.2
4.8125,0.2
4.815,0
4.8175,0.2
4.82,-0.1
4.8225,-0.6
4.825,0.2
4.8275,-0.1
4.83,0.3
4.8325,-0.2
4.835,0.1
4.8375,0.2
4.84,-0.3
4.8425,0.1
4.845,-0.1
4.8475,0
4.85,-0.2
4.8525,-0.2
4.855,0
4.8575,0.2
4.86,0.1
4.8625,0.2
4.865,-0.2
4.8675,0.3
4.87,-0.2
4.8725,0.4
4.875,0.1
4.8775,-0.1
4.88,0.5
4.8825,0.1
4.885,0
4.8875,0
4.89,0.3
4.8925,0
4.895,-0.2
4.8975,0
4.9,0.1
4.9025,-0.3
4.905,0.1
4.9075,-0.1
4.91,0.1
4.9125,0
4.915,-0.1
4.9175,0
4.92,-0.1
4.9225,0.1
4.925,0
4.9275,-0.2
4.93,-0.1
4.9325,0
4.935,0
4.9375,0.1
4.94,0
4.9425,0.4
4.945,-0.2
4.9475,0.4
4.95,0
4.9525,0.2
4.955,-0.1
4.9575,0.1
4.96,0.3
4.9625,0.3
4.965,0.1
4.9675,0
4.97,-0.1
4.9725,-0.2
4.975,0.1
4.9775,-0.1
4.98,0.4
4.9825,0.2
4.985,0.4
4.9875,0
4.99,0
4.9925,-0.1
4.995,-0.1
4.9975,-0.3
5.0,-0.2
5.0025,0
5.005,0.4
5.0075,0.1
5.01,0.1
5.0125,0.2
5.015,-0.1
5.0175,0
5.02,-0.1
5.0225,0.3
5.025,0.2
5.0275,-0.1
5.03,0.2
5.0325,-0.3
5.035,-0.1
5.0375,0.1
5.04,0
5.0425,0.3
5.045,-0.2
5.0475,0
5.05,0.3
5.0525,-0.2
5.055,0.2
5.0575,-0.1
5.06,0
5.0625,-0.1
5.065,0
5.0675,0.5
5.07,-0.1
5.0725,-0.2
5.075,0.1
5.0775,0.2
5.08,0.1
5.0825,-0.2
5.085,0.3
5.0875,0
5.09,-0.2
5.0925,-0.1
5.095,-0.3
5.0975,0.1
5.1,0.2
5.1025,-0.1
5.105,0.3
5.1075,0.2
5.11,0.3
5.1125,-0.2
5.115,0
5.1175,0.1
5.12,-0.3
5.1225,0.1
5.125,0
5.1275,0
5.13,0.5
5.1325,-0.3
5.135,0.4
5.1375,0
5.14,0
5.1425,0
5.145,-0.3
5.1475,0.3
5.15,0
5.1525,-0.1
5.155,0
5.1575,0
5.16,0.1
5.1625,0.6
5.165,0.2
5.1675,0.4
5.17,0
5.1725,0.2
5.175,-0.1
5.1775,-0.1
5.18,0.1
